ANNEE;COM_FIN;COM_INI;LIB_COM_FIN;LIB_COM_INI;TYPE
2012;28042;28361;Bleury;Bleury-Saint-Symphorien;F
2012;28361;28361;Saint-Symphorien-le-ChÉteau;Bleury-Saint-Symphorien;F
2012;76095;76108;Bihorel;Bois-Guillaume-Bihorel;F
2012;76108;76108;Bois-Guillaume;Bois-Guillaume-Bihorel;F
2011;59183;59183;Dunkerque;Dunkerque;F
2011;59248;59183;Fort-Mardyck;Dunkerque;F
2011;59540;59183;Saint-Pol-sur-Mer;Dunkerque;F
2009;21084;21084;Blessey;Source-Seine;F
2009;21551;21084;Saint-Germain-Source-Seine;Source-Seine;F
2008;50216;50216;Graignes;Graignes-Mesnil-Angot;F
2008;50303;50216;Le Mesnil-Angot;Graignes-Mesnil-Angot;F
2008;81107;81132;Guitalens;Guitalens-L'Albaräde;F
2008;81132;81132;Lalbaräde;Guitalens-L'Albaräde;F
2007;39367;39367;Morbier;Morbier;F
2007;39524;39367;Tancua;Morbier;F
2007;79013;79013;Argenton-ChÉteau;Argenton-les-VallÇes;F
2007;79037;79013;Boâsse;Argenton-les-VallÇes;F
2007;79305;79013;Sanzay;Argenton-les-VallÇes;F
2007;80369;80369;Frohen-le-Grand;Frohen-sur-Authie;F
2007;80370;80369;Frohen-le-Petit;Frohen-sur-Authie;F
2020;14712;14666;Saline;Sannerville;S
2020;14712;14712;Saline;Troarn;S
2017;76676;76601;Sigy-en-Bray;Saint-Lucien;S
2017;76676;76676;Sigy-en-Bray;Sigy-en-Bray;S
2015;55298;55138;Losey-Culey;Culey;S
2015;55298;55298;Loisey-Culey;Loisey;S
2014;76108;76095;Bois-Guillaume-Bihorel;Bihorel;S
2014;76108;76108;Bois-Guillaume-Bihorel;Bois-Guillaume;S
2012;52031;52031;Autreville-sur-la-Renne;Autreville-sur-la-Renne;S
2012;52031;52278;Autreville-sur-la-Renne;Lavilleneuve-au-Roi;S
2012;52332;52033;Val-de-Meuse;Avrecourt;S
2012;52332;52332;Val-de-Meuse;Val-de-Meuse;S
2012;52332;52465;Val-de-Meuse;Saulxures;S
2012;52427;52266;Robert-Magny-Laneuville-Ö-RÇmy;Laneuville-Ö-RÇmy;S
2012;52427;52427;Robert-Magny-Laneuville-Ö-RÇmy;Robert-Magny;S
2012;52504;52124;Terre-Natale;ChÇzeaux;S
2012;52504;52504;Terre-Natale;Varennes-sur-Amance;S
2009;31483;31300;Saint-Gaudens;Lieoux;S
2009;31483;31483;Saint-Gaudens;Saint-Gaudens;S
2009;89387;89326;Sens;Rosoy;S
2009;89387;89387;Sens;Sens;S
2008;35130;35130;HÇdÇ;HÇdÇ;S
2008;35130;35317;HÇdÇ;Saint-Symphorien;S
2008;62119;62119;BÇthune;BÇthune;S
2008;62119;62847;BÇthune;Verquigneul;S
2007;51136;51136;ChÉtillon-sur-Marne;ChÉtillon-sur-Marne;S
2007;51136;51201;ChÉtillon-sur-Marne;Cuisles;S
2007;67242;67057;Kirrwiller-Bosselshausen;Bosselshausen;S
2007;67242;67242;Kirrwiller-Bosselshausen;Kirrwiller;S
2006;14149;14149;Cesny-aux-Vignes-OuÇzy;Cesny-aux-Vignes;S
2006;14149;14482;Cesny-aux-Vignes-OuÇzy;OuÇzy;S
2005;22179;22179;FrÇhel;FrÇhel;S
2005;22179;22201;FrÇhel;PlÇvenon;S
2005;52359;52359;Nully-TrÇmilly;Nully;S
2005;52359;52495;Nully-TrÇmilly;TrÇmilly;S
2004;47157;47157;Marmande;Marmande;S
2004;47157;47163;Marmande;Mauvezin-sur-Gupie;S
2004;55419;55068;RÇcicourt;Brabant-en-Argonne;S
2004;55419;55082;RÇcicourt;Brocourt-en-Argonne;S
2004;55419;55419;RÇcicourt;RÇcicourt;S
2004;89055;89055;Brienon-sur-Armanáon;Brienon-sur-Armanáon;S
2004;89055;89288;Brienon-sur-Armanáon;Paroy-en-Othe;S
